seq_id,Rg_50mM,Rg_100mM,Rg_150mM,Rg_300mM,Rg_500mM,Ree_50mM,Ree_100mM,Ree_150mM,Ree_300mM,Ree_500mM,nu_50mM,nu_100mM,nu_150mM,nu_300mM,nu_500mM,nu_masked_50mM,nu_masked_100mM,nu_masked_150mM,nu_masked_300mM,nu_masked_500mM,Ree_Rg_sq_50mM,Ree_Rg_sq_100mM,Ree_Rg_sq_150mM,Ree_Rg_sq_300mM,Ree_Rg_sq_500mM
idr_0121,1.869626463242167,1.8425503722117755,1.7759874864480787,1.7171513514869583,1.6673078632002951,4.633145499038696,4.612025278234482,4.375389398002624,4.221394486141206,4.091780096101761,0.6355651657871932,0.6380192730003336,0.6133092479508583,0.6048292604346537,0.5893186210901286,0.6355651657871932,0.6380192730003336,0.6133092479508583,0.6048292604346537,0.5893186210901286,6.141043657272027,6.265339640165154,6.069509805921809,6.0435862586163775,6.022724176499042
idr_0122,2.560065833581242,2.579828396149176,2.604847150398528,2.5486594186654004,2.5625298797478497,5.530277019023895,5.702302180194855,5.901151093149185,5.915125666570664,6.0176691520214085,0.4509351759380317,0.4715770035365296,0.4874976628842399,0.491421593000397,0.5038537346690306,0.4509351759380317,0.4715770035365296,0.4874976628842399,0.491421593000397,0.5038537346690306,4.666502526633319,4.8856102548489035,5.1322639047567025,5.386471216473593,5.514659946289818
idr_0123,2.8649167934679816,2.800289223310476,2.7531907308106085,2.7594041851681905,2.6934850866950586,7.039882664585114,6.786895437717438,6.724693996047973,6.735897439289094,6.396714611721039,0.5898704286640635,0.5800892358831281,0.5745310425931249,0.5836256021632462,0.5554649081643093,0.5898704286640635,0.5800892358831281,0.5745310425931249,0.5836256021632462,0.5554649081643093,6.038190563506523,5.874035115689635,5.965851736245345,5.958820382921473,5.640073969529585
idr_0124,2.408096729194369,2.3154232276963893,2.2831728713884294,2.249650643839602,2.257897251325753,5.606290236616134,5.391511410808564,5.368444965696336,5.222550194072723,5.216435971164704,0.5312782356424601,0.5159334222687396,0.5217773549012292,0.5145676606029707,0.51179674275978,0.5312782356424601,0.5159334222687396,0.5217773549012292,0.5145676606029707,0.51179674275978,5.420050076720305,5.4220096476516995,5.528654105435409,5.389333818905217,5.33751873332573
idr_0125,2.651336439664996,2.6206569834046585,2.670726241004377,2.631250997416816,2.556007330427274,6.274081951570511,6.250313541793823,6.251919790935516,6.110517552566529,5.8254437073707575,0.5322301844654432,0.5277120548736463,0.529271983566473,0.523706891534897,0.4962797228649416,0.5322301844654432,0.5277120548736463,0.529271983566473,0.523706891534897,0.4962797228649416,5.599776488050085,5.688309885711462,5.479842143739892,5.3930126166729595,5.194381341160703
idr_0126,3.057660724958247,3.2271052892212584,3.189832088356573,3.3213583699379203,3.349527972618424,6.2964065371990205,7.048223971796037,7.068716458845138,7.505179498529435,7.763596004486084,0.4398787040475158,0.5073517292030872,0.4975437073360595,0.5280684931472931,0.5412374441370389,0.4398787040475158,0.5073517292030872,0.4975437073360595,0.5280684931472931,0.5412374441370389,4.240401042227015,4.770161931074168,4.910723457776206,5.106116170584837,5.37227997394921
idr_0127,3.167083821809981,3.03995835477812,3.0310775957061806,2.973914121446345,2.98661237355742,7.660544438076019,7.194201012516022,7.090151950454712,6.857711473560333,6.968302313137055,0.5518723540000089,0.5214030636112403,0.5151336070206873,0.5033134469293578,0.5139423167031818,0.5518723540000089,0.5214030636112403,0.5151336070206873,0.5033134469293578,0.5139423167031818,5.850596632215708,5.6005395463883625,5.47163320628779,5.317427431744426,5.443725874107914
idr_0128,2.980875505546117,2.943870727451212,2.917166883237611,2.900690761269124,2.817564950880929,6.787806690025331,6.716937155151367,6.745635923433304,6.774535307407379,6.559008554887772,0.5276929585307077,0.5293999348458669,0.5357070152055284,0.5456476579350118,0.5295705595883784,0.5276929585307077,0.5293999348458669,0.5357070152055284,0.5456476579350118,0.5295705595883784,5.185268556323229,5.206011218691248,5.347160820159696,5.454515217018936,5.419116932294081
idr_0129,2.8818006827160625,2.881446402328949,2.8481900239960942,2.7914383285633786,2.743157897697068,6.896369475841523,6.864131621646881,6.748648021221161,6.666593332862854,6.398385879325866,0.527561023756986,0.5275887182441533,0.5160938623318525,0.5244340398806926,0.4997327917533139,0.527561023756986,0.5275887182441533,0.5160938623318525,0.5244340398806926,0.4997327917533139,5.72681510886001,5.6747941698821,5.614300238776626,5.703636669674487,5.440505373335569
idr_0130,4.756100363329539,4.408225281809512,4.241718783753013,3.928042586352796,3.703355576043042,11.730140605449677,10.691548233604433,10.158301106834411,9.427819324302671,8.808396808242799,0.6416383229513217,0.6171100634216181,0.5998260237401395,0.5877847688578507,0.5723639444530735,0.6416383229513217,0.6171100634216181,0.5998260237401395,0.5877847688578507,0.5723639444530735,6.082812289746191,5.882387595814328,5.735330097228497,5.760631925416086,5.657218025183838
idr_0131,3.3925790992275324,3.247843950170457,3.273928745393511,3.003702360431593,3.042683817228847,8.174557848119735,7.674566583395004,7.736833750152588,6.748801969099045,7.104334809875489,0.5625942257826307,0.5385420689588598,0.5483285378753361,0.4839301167356992,0.5175740466100307,0.5625942257826307,0.5385420689588598,0.5483285378753361,0.4839301167356992,0.5175740466100307,5.80588699655954,5.583639974080195,5.584548711183034,5.0482351669755055,5.451715596936506
idr_0132,3.848407521759693,3.805197382783749,3.6468405382868574,3.504484843134628,3.476752244669233,9.400436910438536,9.26076473455429,8.70419428663254,8.204445462322235,8.203835747814177,0.566099189583171,0.5724148665638472,0.5463984960770378,0.5130555055002896,0.519818702940244,0.566099189583171,0.5724148665638472,0.5463984960770378,0.5130555055002896,0.519818702940244,5.966696785536219,5.922967148477457,5.696703357606691,5.480877467190621,5.567835885689888
idr_0133,3.3219790254779875,3.2386889859458767,3.238335018002269,3.2023102545748263,3.186838229246046,7.338520584964752,7.183613654613495,7.187532498979568,7.232679841041565,7.378005629873276,0.502848865270139,0.4915834349184196,0.497866128767093,0.4964914417273885,0.5091580499677982,0.502848865270139,0.4915834349184196,0.497866128767093,0.4964914417273885,0.5091580499677982,4.880038648283576,4.919799974201645,4.926245946274805,5.1011920041683885,5.359915313950774
idr_0134,3.265099137725461,3.176747761005668,3.1291695423102293,3.1482934644947607,3.14568136499168,7.530304874229431,7.299333855724334,7.094522797918319,7.296241540622712,7.16565508480072,0.5186739857449827,0.5119754169825388,0.4902768867257101,0.5113968648095224,0.5045071797041504,0.5186739857449827,0.5119754169825388,0.4902768867257101,0.5113968648095224,0.5045071797041504,5.319029201551029,5.279599640122068,5.140296712883252,5.370911421428812,5.1889841053802375
idr_0135,3.611793252772102,3.5086976751812307,3.4329538971133693,3.37154104094245,3.3783602974357647,8.01260006542206,7.848164704704285,7.676995993375778,7.664928661823272,7.772200910663605,0.5254673881789393,0.5251962809508396,0.5158627638934876,0.5222050963184603,0.5331105440431437,0.5254673881789393,0.5251962809508396,0.5158627638934876,0.5222050963184603,0.5331105440431437,4.921541683921546,5.003159165087623,5.000882904668046,5.168438265148348,5.292685738859711
idr_0136,3.5513504378325926,3.365808792032345,3.2995644768625145,3.1720361589662205,3.155605484312344,7.841208283424377,7.576877964782715,7.334832321834564,7.128482679176331,7.131720815944671,0.5070866364920298,0.5079204899335037,0.4897657689331021,0.4817919344527256,0.4796860476578048,0.5070866364920298,0.5079204899335037,0.4897657689331021,0.4817919344527256,0.4796860476578048,4.875048280983907,5.06759272271612,4.941594915793378,5.050308857713815,5.107675087204174
idr_0137,3.5485154884760988,3.3699086546726384,3.3386954197060503,3.1397653205414064,3.0143375615697914,8.218984831905365,7.805422698545456,7.75124761095047,7.242520531654358,6.909052296018601,0.5485892237665138,0.5386142908031402,0.5326634532271936,0.502077761334672,0.4838746748206777,0.5485892237665138,0.5386142908031402,0.5326634532271936,0.502077761334672,0.4838746748206777,5.364669202830346,5.364837800325392,5.3900105883609175,5.320899958576043,5.253553862996149
idr_0138,4.133758032923698,3.998626641091044,4.048586736678746,3.9279088691608495,4.007000077713032,10.112916908931732,9.489998857545851,9.689700809383393,9.25509849829674,9.605881878852845,0.5665515562244251,0.5427859420352773,0.5546821012002604,0.5329060484552176,0.5463446677021297,0.5665515562244251,0.5427859420352773,0.5546821012002604,0.5329060484552176,0.5463446677021297,5.98498097434834,5.632622036605526,5.728142835862662,5.551869942266238,5.74692834403601
idr_0139,3.622156776746973,3.55716993215395,3.5130115601141543,3.518867278187176,3.402023718660885,8.057400476837158,7.975871057367325,7.904780638885499,7.993327662849427,7.545540187501907,0.4970703245411358,0.4885296477186837,0.4806957175893582,0.4965039359840555,0.4669122279137181,0.4970703245411358,0.4885296477186837,0.4806957175893582,0.4965039359840555,0.4669122279137181,4.9482930554028375,5.027441470519261,5.063146425802406,5.159997109674227,4.919330472010848
idr_0140,3.6834661538946825,3.702458209756699,3.689829038779955,3.7756484098541807,3.78338169225951,9.281831544876098,9.349203844451903,8.945419185733794,9.19319331636429,9.144373707532882,0.5329188856343224,0.544456032349862,0.5188242263944634,0.5369809614143977,0.5307296955889216,0.5329188856343224,0.544456032349862,0.5188242263944634,0.5369809614143977,0.5307296955889216,6.349711552659413,6.376302721086484,5.877449473659385,5.928566473084706,5.841812539709322
idr_0141,3.5994602975883647,3.779834298708937,3.631962687724159,3.6025002440440805,3.670659893727372,8.13130406112671,8.712220933818816,8.262071257877349,8.19777599105835,8.350432730579378,0.4666047465582749,0.5066888093321577,0.4814258915336299,0.4807245683957559,0.482628134033991,0.4666047465582749,0.5066888093321577,0.4814258915336299,0.4807245683957559,0.482628134033991,5.103235701702348,5.312662623920318,5.174818429538006,5.178262423354812,5.175230173671634
idr_0142,4.354220962247938,4.155301388342836,4.140558111587873,4.141315868282778,4.101063765307835,10.526661968326566,9.865705084896089,9.943488010025025,9.832643183708193,9.654505343818666,0.5609002881357437,0.5341761842994651,0.5487113503889364,0.5397064396704667,0.5371381554639861,0.5609002881357437,0.5341761842994651,0.5487113503889364,0.5397064396704667,0.5371381554639861,5.844675793763362,5.637041080015923,5.767129988793861,5.6372052248186915,5.5420062422309355
idr_0143,3.7401333859760006,3.609716882316148,3.6286185028731226,3.5453624795606613,3.37502900729495,8.931291466808318,8.466119085407257,8.649788389205932,8.29556711769104,7.567976212739945,0.5524802321418655,0.5241104749495025,0.5322510121230053,0.5166874609406988,0.4692550255638349,0.5524802321418655,0.5241104749495025,0.5322510121230053,0.5166874609406988,0.4692550255638349,5.70235621323867,5.500757059730919,5.6823547625984965,5.4748329754301155,5.028106838111582
idr_0144,4.560320140089456,4.433040774772924,4.453326906659694,4.160145555309974,4.212315774688564,10.716260229587554,10.245120592403412,10.057461962032315,9.190037815856932,9.592790316295623,0.5081157204522299,0.4809970793754455,0.4780406960802664,0.4362847267515348,0.4541283410217823,0.5081157204522299,0.4809970793754455,0.4780406960802664,0.4362847267515348,0.4541283410217823,5.521992839306559,5.341099856993527,5.100440012254689,4.879974413253758,5.186185686368544
idr_0145,4.619837722037316,4.348711132046508,4.088969722525299,4.16851871925936,3.933400104352549,11.164256446552276,10.36230844449997,9.35401035223007,9.647315341472623,9.000136833572387,0.5593703340286665,0.5395184744870462,0.4977164632829758,0.5176667965954839,0.4882046519251468,0.5593703340286665,0.5395184744870462,0.4977164632829758,0.5176667965954839,0.4882046519251468,5.839910163527721,5.677954531879716,5.2332068707103545,5.356109373526776,5.235545938949112
idr_0146,5.989218518307254,5.412787517180126,5.157028299182966,4.805178521584597,4.40574399781178,14.681917276382446,12.934411692619324,12.340078041934966,11.569538186454777,10.105377462100984,0.5930793409648301,0.5511703891057476,0.5467323251048238,0.5415396293035983,0.5024825850784105,0.5930793409648301,0.5511703891057476,0.5467323251048238,0.5415396293035983,0.5024825850784105,6.009318574545169,5.71020108772165,5.725808031546591,5.797129384250296,5.260978947295194
idr_0147,3.655929550136686,3.701099244975431,3.723088108575745,3.4245484734949163,3.4358093187953007,8.71925726222992,8.665399170112611,8.558499167871474,7.722623098516464,7.708205666923522,0.4817429704201564,0.4869740238375949,0.4808514503078994,0.430025316634728,0.4341256875871913,0.4817429704201564,0.4869740238375949,0.4808514503078994,0.430025316634728,0.4341256875871913,5.688049234892124,5.481705310422537,5.284313772909996,5.085375700875804,5.0332497547004165
idr_0148,4.2378966550154615,4.200982924096538,4.19070073214069,4.20295839597932,4.279827012518572,9.31983746128082,9.21811904258728,9.382168605327609,9.467317412662506,9.997629538059234,0.4912711923717862,0.4713964155732823,0.48741151865336,0.4910885449183669,0.5119660009440208,0.4912711923717862,0.4713964155732823,0.48741151865336,0.4910885449183669,0.5119660009440208,4.836330292313728,4.814850335555388,5.012255149894114,5.0739209172211766,5.456845388539896
idr_0149,4.4145013803530055,4.431706926692556,4.524333503983756,4.605886619402571,4.465268842369548,9.793000867319108,10.023711543369291,10.458151694965364,10.798727762126925,10.294637598514557,0.4736741380832263,0.4832851399131933,0.5033992597961171,0.5234063440767867,0.487729510916602,0.4736741380832263,0.4832851399131933,0.5033992597961171,0.5234063440767867,0.487729510916602,4.921168914416397,5.115817649696477,5.343190427561255,5.496910924054477,5.3152892362646025
kvar_0000,1.976385053425656,1.991865279708525,2.002459850614815,2.013730570239104,1.994063564045256,4.778006546354293,4.833622916698456,4.849807974338532,4.945629693078995,4.812660084104539,0.5613613848061774,0.5687444545911364,0.5654229060716611,0.5783031417655128,0.562443834661109,0.5613613848061774,0.5687444545911364,0.5654229060716611,0.5783031417655128,0.562443834661109,5.844540321781664,5.888783813774732,5.865721674748874,6.031710157875306,5.824952408513017
kvar_0001,1.9650610411746856,2.0164771308963,1.9798107227391724,2.020176476651628,2.02340297302551,4.594946195411682,4.889288786888122,4.6887305539608,4.882646539449691,4.932173475599289,0.5449914362905175,0.5816537995075828,0.5518040118444383,0.5712913293596611,0.5778143538001705,0.5449914362905175,0.5816537995075828,0.5518040118444383,0.5712913293596611,0.5778143538001705,5.467751516555435,5.879017831816028,5.608712873654237,5.841601849249526,5.941716401432975
kvar_0002,1.9907394520088155,1.9925988434268755,1.9964441481507995,2.005578551936685,2.008520706653354,4.778974858665467,4.754265601587297,4.822475819778442,4.774570645427704,4.859171652030945,0.5818819969260692,0.5784430293735296,0.5829506289614403,0.5810904884308159,0.5915274452295046,0.5818819969260692,0.5784430293735296,0.5829506289614403,0.5810904884308159,0.5915274452295046,5.7628941798515,5.692815814784442,5.834797489615076,5.667470838357958,5.852910121866686
kvar_0003,1.9932025712910049,1.9942728092099669,1.978172019885996,2.0191648850613166,2.0096449721033767,4.777214251852036,4.833455263423919,4.699858504676819,4.882914330291748,4.869390806913376,0.5672727767182708,0.573059156479018,0.5585529394901105,0.5753396160455716,0.5713932769177125,0.5672727767182708,0.573059156479018,0.5585529394901105,0.5753396160455716,0.5713932769177125,5.74442496586207,5.874166750375568,5.644707687787721,5.848097972670433,5.87097973417051
kvar_0004,1.93859375157867,1.947156023144296,1.971358213269972,2.011763205286176,1.98239038108846,4.455646916627884,4.550029137849808,4.703050866746903,4.846041391992569,4.797180290794373,0.5431703878998102,0.5528974341183511,0.5653115109731736,0.5747755864317605,0.5769509028776488,0.5431703878998102,0.5528974341183511,0.5653115109731736,0.5747755864317605,0.5769509028776488,5.282602339724057,5.46043008643817,5.6915199006070045,5.80257172107143,5.855900891905115
kvar_0005,1.9715827184414043,1.9606425009587176,1.9568046247686648,1.9715980727764808,1.96596524074134,4.739129309797287,4.749530374670028,4.747333016300201,4.80711361694336,4.720052205276489,0.5710441526941992,0.5689557784940482,0.5723672429671034,0.5788945684153772,0.5661980119222945,0.5710441526941992,0.5689557784940482,0.5723672429671034,0.5788945684153772,0.5661980119222945,5.777861298819951,5.868194684582535,5.885785939753546,5.944728211899529,5.764238398569301
kvar_0006,1.8011545712398889,1.883120045986424,1.9355210343265945,1.9804345640886367,1.98147459539936,3.9817939582347854,4.374615158796311,4.55541312584877,4.757812015151978,4.847323666238784,0.459148408049972,0.518802539177744,0.5393810715780091,0.5643102514472821,0.5751370005295888,0.459148408049972,0.518802539177744,0.5393810715780091,0.5643102514472821,0.5751370005295888,4.887149193901166,5.396643057034039,5.539361992954768,5.771564622817943,5.984488293224044
kvar_0007,1.832156109657309,1.8773542087737607,1.9320468295518791,1.9585162450058629,1.995641710291451,3.893194540119171,4.250944637918472,4.543950929594041,4.71296438679695,4.86286275191307,0.4688401828073864,0.516473102385615,0.5456697359123653,0.5668443996974063,0.5738227546805864,0.4688401828073864,0.516473102385615,0.5456697359123653,0.5668443996974063,0.5738227546805864,4.515306763164211,5.127178727536855,5.531360550143632,5.790738585208415,5.93770859401123
kvar_0008,1.8521706382792,1.908539471202089,1.9338390896826576,1.9551027996461008,1.9422595646824543,4.326576852703094,4.497821943616867,4.686603127765655,4.744101001024246,4.673567279624939,0.5244499586315505,0.5383744725738772,0.5658693855561783,0.5701276650610612,0.5628897275337612,0.5244499586315505,0.5383744725738772,0.5658693855561783,0.5701276650610612,0.5628897275337612,5.456659502291636,5.553953322715621,5.87321212709304,5.888011611476226,5.790051952207478
kvar_0009,1.8968810220101824,1.9241427844038328,1.9427943211855183,1.9509985717539755,1.9799126074013136,4.538042174959182,4.571881578397751,4.685208338975906,4.696602502918243,4.738282547330857,0.5466819042619507,0.55081516917049,0.5650906496595409,0.5661237436063185,0.5705946329652238,0.5466819042619507,0.55081516917049,0.5650906496595409,0.5661237436063185,0.5705946329652238,5.7234365484600485,5.645668221831783,5.815729044353298,5.7950035653242,5.727299134750361
kvar_0010,1.889825296101504,1.938553709203143,1.9611604629461168,1.957915229050136,1.9740251017575656,4.511294141292572,4.682406836605073,4.707229992198944,4.720557564830781,4.853664772081374,0.5402959675638677,0.5571813162695892,0.5598515762496208,0.5560920739244379,0.5778101826379501,0.5402959675638677,0.5571813162695892,0.5598515762496208,0.5560920739244379,0.5778101826379501,5.698479275853107,5.834217484039188,5.7610889115783515,5.812979978843684,6.045527673747987
kvar_0011,1.9431017841070897,1.986280871506482,1.98883720977731,1.995902650083848,2.014847291169961,4.52386783695221,4.69721424126625,4.747584745788574,4.722742814254762,4.824516248130798,0.5492495167561716,0.5625185891693368,0.5715324439998755,0.5702921483469746,0.578078965807453,0.5492495167561716,0.5625185891693368,0.5715324439998755,0.5702921483469746,0.578078965807453,5.420367296488291,5.592415328169911,5.698321887502235,5.5989924543037946,5.733545656671774
kvar_0012,1.91059842095557,1.91974007684644,1.9494683906659265,1.9782587893608232,1.986426050934188,4.425190260267257,4.482455599451065,4.605290109300613,4.757826024055481,4.7784319440841685,0.5469483679358648,0.5500210415278256,0.5611613871010475,0.5744154009225544,0.5795681504366381,0.5469483679358648,0.5500210415278256,0.5611613871010475,0.5744154009225544,0.5795681504366381,5.3644483322878465,5.451890568430871,5.580608956885907,5.784301300538543,5.786633884824587
kvar_0013,1.831623565862157,1.8881830687776489,1.904864641951883,1.9746470304937795,1.9763580973341568,4.256762997627258,4.501312702083587,4.52708942990303,4.807437985563277,4.794966084671021,0.5068008306539905,0.54208430809623,0.5440226809239784,0.5834755249296733,0.5773660780097406,0.5068008306539905,0.54208430809623,0.5440226809239784,0.5834755249296733,0.5773660780097406,5.401153206238211,5.683163755001994,5.648197920521202,5.927184259451774,5.886264924103225
kvar_0014,1.822486175240405,1.896359374651362,1.922630391891564,1.9591020750601449,1.984026143709276,3.901563931131363,4.313951216173172,4.484823907899857,4.663677076864242,4.746083444738388,0.4767814627184437,0.5301112676791615,0.5429574425088896,0.5663996635862716,0.5780343010723656,0.4767814627184437,0.5301112676791615,0.5429574425088896,0.5663996635862716,0.5780343010723656,4.582990638795418,5.174985930277617,5.44125632400475,5.6668643039110655,5.7223703010917095
kvar_0015,1.8843738075848129,1.899859529708061,1.9268374222255484,1.957633286747124,1.9620476928355484,4.600678419780732,4.624981535100937,4.713943338012695,4.793110801219941,4.8329297657012935,0.5690261123174077,0.5699855800183306,0.5763318982412445,0.5817614541894036,0.5873364202221156,0.5690261123174077,0.5699855800183306,0.5763318982412445,0.5817614541894036,0.5873364202221156,5.960869824153209,5.926209810940087,5.985198674859196,5.994766272859743,6.067389112461791
kvar_0016,1.8317356298621592,1.9070128297561453,1.9423691278476427,1.9890900942659224,1.9767942595455297,4.249563566637039,4.486030470132828,4.64519630689621,4.792471055936813,4.78251605849266,0.505871290151244,0.5369468108681684,0.5562068508241313,0.5706774182837026,0.5672427316661082,0.505871290151244,0.5369468108681684,0.5562068508241313,0.5706774182837026,0.5672427316661082,5.382240175096109,5.533720355807483,5.719322823183475,5.805105115410615,5.853153738764368
kvar_0017,1.6319114890074362,1.792385337767667,1.8785437083735623,1.9625816406690448,1.999136052145157,2.916361493730545,3.774538984918594,4.2112096616745,4.657986354446411,4.828167337989807,0.2862985176884301,0.4371951487594351,0.5009910594887047,0.55103944748027,0.5664228034343396,,0.4371951487594351,0.5009910594887047,0.55103944748027,0.5664228034343396,3.1936661180690167,4.434708368327629,5.025405599730945,5.6330156807596685,5.832838140490824
kvar_0018,1.7101361971636508,1.8090660093889843,1.8793045548824767,1.9505119959979915,1.9556988233496109,3.8137887047767633,4.225770690155029,4.471090795040131,4.652336048984528,4.706066888666152,0.4510997420521168,0.510372725098839,0.5430126426162972,0.5607596598623075,0.576544598330148,0.4510997420521168,0.510372725098839,0.5430126426162972,0.5607596598623075,0.576544598330148,4.973382449038444,5.456360114338534,5.660211322249862,5.689117496466564,5.7904490195590865
kvar_0019,1.7517826221559856,1.8666429345723443,1.9011069473071407,1.9607156860907893,1.9882750134125984,3.8902011569023136,4.283964335870744,4.492228137111664,4.719496115684509,4.756740847826004,0.4451352449801191,0.5142806459485689,0.5443031185814041,0.5702137196974363,0.5638513137775126,0.4451352449801191,0.5142806459485689,0.5443031185814041,0.5702137196974363,0.5638513137775126,4.931552828176509,5.267071231072197,5.583551286792027,5.793780255314679,5.723557799807689
kvar_0020,1.7077806728526366,1.7775223651606171,1.8605649009363423,1.9279537051553783,1.976354769344244,3.992047529411316,4.174232483005524,4.430836620140076,4.685605072259903,4.774892134380341,0.4654420535967744,0.4983321607890358,0.5278667684423684,0.5607362852892606,0.5676478302717922,0.4654420535967744,0.4983321607890358,0.5278667684423684,0.5607362852892606,0.5676478302717922,5.464207941581654,5.514715583996151,5.671289605175479,5.906608143799378,5.837102481760889
kvar_0021,1.5261046824458755,1.6577907557617948,1.7696470183753263,1.9277253902908,1.975908492739736,2.6742922677516936,3.399125391101837,3.830261262989044,4.589229093217849,4.782455680799484,0.2054033693035737,0.3604444785898996,0.4304596494908103,0.5392972528965878,0.5662157049143275,,0.3604444785898996,0.4304596494908103,0.5392972528965878,0.5662157049143275,3.0707827163601626,4.20411845492483,4.684718494764564,5.667468841275648,5.858254737421973
kvar_0022,1.5043684846948735,1.6485487716753089,1.7570350109074084,1.9100595862360856,1.966074000217569,2.677997847175598,3.3757190220832825,3.90351205368042,4.446488409233093,4.709763989639283,0.199810885744145,0.3628110779364928,0.451178026240175,0.531710641337306,0.5520564396778667,,0.3628110779364928,0.451178026240175,0.531710641337306,0.5520564396778667,3.1689252402472414,4.193039771136191,4.935716638838459,5.419266364388679,5.73850242556724
kvar_0023,1.662286215653422,1.7736245388552048,1.8667894733336827,1.970592054090732,1.9767834277947007,3.62069359292984,3.982376813697815,4.301955041694641,4.6979606306076045,4.804906725788116,0.3697909638160542,0.4512477018906149,0.4968550776687098,0.556004704725897,0.5669589323071232,0.3697909638160542,0.4512477018906149,0.4968550776687098,0.556004704725897,0.5669589323071232,4.744297777917548,5.041518019880438,5.31056890574796,5.683623372245304,5.908153086356309
kvar_0024,1.498699612692589,1.613281865301398,1.7268777214622606,1.8901532903538407,1.9678132641708803,3.0165583835601804,3.40050770316124,3.874446114635468,4.499365128231049,4.786863138914108,0.2398332021352556,0.34046036596561,0.4312203322933612,0.5258746627509947,0.5614776791915215,,0.34046036596561,0.4312203322933612,0.5258746627509947,0.5614776791915215,4.051298845975735,4.442904948165712,5.03380139684051,5.666415579099925,5.91744532970917
kvar_0025,1.6130581764278766,1.7484108245519303,1.840153354554888,1.952521112048627,2.002188463980755,3.605544382047653,4.036421143102646,4.293764338970185,4.714934670591354,4.873149771785736,0.3769165220551053,0.4675341197696022,0.5129904597198145,0.5615299962309572,0.5791531664175104,0.3769165220551053,0.4675341197696022,0.5129904597198145,0.5615299962309572,0.5791531664175104,4.996220877979145,5.32973936412755,5.4446300278031,5.831226115556994,5.923925783387323
kvar_0026,1.446087118690344,1.5529224871149867,1.6962599271047978,1.899185039587964,1.9538428496396985,2.3782928504943848,2.929476447248459,3.5583500197410585,4.49347149682045,4.731145122671127,0.0814716412923791,0.2459420784507859,0.3900887232164672,0.5348024468205791,0.5624660596300642,,,0.3900887232164672,0.5348024468205791,0.5624660596300642,2.7048410289644527,3.5586105645028687,4.400606404279899,5.597955235467366,5.863450724847926
kvar_0027,1.4278974862229807,1.526272881257604,1.6545225885841053,1.8756715579969816,1.931614791335737,2.428239360618591,2.909595533275604,3.4369076097965245,4.387295174503326,4.640632747220994,0.1038938468603171,0.2395425731035131,0.3637682877991805,0.5148203275457444,0.5538487955047797,,,0.3637682877991805,0.5148203275457444,0.5538487955047797,2.891937687670185,3.634133416686046,4.3150945260835885,5.471168911259007,5.771827672313984
kvar_0028,1.5391921230802872,1.6982527094445532,1.806836210489719,1.9550604846655413,1.9777840170644343,3.151572971916199,3.741690229701996,4.170473487091065,4.763182787513733,4.794338992500305,0.2649138377545226,0.4086458128037283,0.4892242526519068,0.5689327266484191,0.5701039994768123,,0.4086458128037283,0.4892242526519068,0.5689327266484191,0.5701039994768123,4.1924613757837905,4.854349347547224,5.327618986881639,5.935729482396643,5.876243054383914
kvar_0029,1.5877420058162826,1.7309394165539536,1.8214641962459184,1.9250482520916896,1.9380714736944644,3.3866946568012235,3.899882146024704,4.272514701366425,4.670499645471573,4.648061520195006,0.3435247990949754,0.4556792608841286,0.5154618808375008,0.5619691912729308,0.5554310871741708,0.3435247990949754,0.4556792608841286,0.5154618808375008,0.5619691912729308,0.5554310871741708,4.549799049094508,5.076205910142693,5.502066735238442,5.886314298069252,5.751805035526843
kvar_0030,1.4025345789080974,1.4881278477921975,1.575903701900426,1.849993067567609,1.938434205749019,2.460603017902374,2.830461071491241,3.2120816768646243,4.306961299943924,4.684615004348755,0.0775243046474704,0.2066339710450857,0.3046185526621045,0.5114911923891902,0.5608743008943955,,,0.3046185526621045,0.5114911923891902,0.5608743008943955,3.077910235265239,3.6177111196698943,4.154452602815422,5.4200305807853155,5.840441531355674
kvar_0031,1.4081020574317007,1.4809349397315168,1.5890219436466728,1.865204476516079,1.93484887368856,2.637777625703812,2.980410198545456,3.327858384513855,4.381670037698746,4.627120479011535,0.1231748560508916,0.2290770165958317,0.3292371242729953,0.5114624697743239,0.5511177942679922,,,0.3292371242729953,0.5114624697743239,0.5511177942679922,3.5091997857742845,4.050234069559788,4.386012694376775,5.518568548791606,5.7190977202071975
kvar_0032,1.554848049953719,1.6571335374332532,1.765893851063683,1.9071249673496653,1.9667154119583097,3.4278285415649417,3.7690420264720914,4.13508643975258,4.48984122800827,4.747515135908127,0.3456460503566223,0.4158210915722029,0.4855455448711013,0.5331096610656756,0.5600009132557499,0.3456460503566223,0.4158210915722029,0.4855455448711013,0.5331096610656756,0.5600009132557499,4.8602910225681555,5.173053222132652,5.483274607256138,5.542473986873337,5.8270624672409435
kvar_0033,2.0599293792758755,2.064064158901584,2.0776392942316844,2.087985173632972,2.0956303120117084,4.929589116621018,5.014941919803619,4.974203353595733,5.067841264343262,5.081147044849396,0.5725288145669508,0.5787474010078402,0.5760011401453068,0.5841820183182345,0.5822833925669488,0.5725288145669508,0.5787474010078402,0.5760011401453068,0.5841820183182345,0.5822833925669488,5.726862829477517,5.903171898415756,5.732007777261026,5.8910293406744,5.878874420927757
